城市名 区/显 电影院名字 电影院主页url
如皋 安定广场 米高梅国际影城（安定广场店） https://maoyan.com/cinema/17100?poi=152316856
如皋 吾悦广场 星轶IMAX影城（如皋吾悦广场旗舰店） https://maoyan.com/cinema/24297?poi=164154516
荣成 石岛管理区 大地影院（石岛店） https://maoyan.com/cinema/8565?poi=5405880
荣成 石岛管理区 时代凤凰国际影城 https://maoyan.com/cinema/16581?poi=110474230
荣成 石岛管理区 石岛中影鑫耀影城 https://maoyan.com/cinema/25375?poi=177467566
荣成 义乌小商品 棒棒糖影院 https://maoyan.com/cinema/25197?poi=168940647
荣成 威百商厦 阳光国际影城 https://maoyan.com/cinema/8767?poi=1201837
荣成 振华商厦 星达影城（建业街店） https://maoyan.com/cinema/5361?poi=2170795
乳山 乳山市中心城区 当代国际影城 https://maoyan.com/cinema/17252?poi=155466017
乳山 乳山市中心城区 华彩3D影城 https://maoyan.com/cinema/7417?poi=6107443
瑞金 红都广场 星洲国际影城（瑞金店） https://maoyan.com/cinema/15209?poi=95389024
瑞金 锦绣东方 大地影院（锦绣东方店） https://maoyan.com/cinema/16203?poi=101820800
瑞金 革命纪念馆 映山红国际影城 https://maoyan.com/cinema/7494?poi=5442267
瑞昌 瑞昌市中心城区 瑞昌电影城 https://maoyan.com/cinema/2321?poi=1500355
瑞昌 瑞昌市中心城区 瑞昌华娱国际影城 https://maoyan.com/cinema/2655?poi=1571270
瑞昌 瑞昌市中心城区 瑞昌华纳兄弟影城 https://maoyan.com/cinema/23843?poi=160017203
仁寿 老城区 保利万和影城（仁寿店） https://maoyan.com/cinema/25835?poi=184528353
仁寿 老城区 太平洋影院（仁寿店） https://maoyan.com/cinema/499?poi=1438324
仁寿 汇金天地 万达影城（仁寿中铁广场店） https://maoyan.com/cinema/24104?poi=162905363
仁寿 视高镇 光影国际影城（仁寿店） https://maoyan.com/cinema/24613?poi=164931691
任丘 石油购物广场 横店电影城（石油购物广场店） https://maoyan.com/cinema/13585?poi=41491600
任丘 蕾莎汇生活 蕾莎巨幕影城 https://maoyan.com/cinema/10690?poi=5149641
任丘 新绿洲时代广场 金棕榈时代国际影城 https://maoyan.com/cinema/1896?poi=1439747
任丘 燕春楼商贸中心 美嘉美国际影城（燕春楼店） https://maoyan.com/cinema/25359?poi=176581176
如东 欧尚.润通广场 世纪环球国际影城（如东欧尚店） https://maoyan.com/cinema/14960?poi=97636392
如东 人民南路 幸福蓝海国际影城（如东海子牛广场店） https://maoyan.com/cinema/1149?poi=1549329
如东 岔河镇 如东0086影城 https://maoyan.com/cinema/16664?poi=123305346
如东 盛世华城 星驰未来影城（如东黄海西路店） https://maoyan.com/cinema/11214?poi=4750813
如东 中央广场 金逸影城（如东店） https://maoyan.com/cinema/2252?poi=1489699
如东 昌和时代 中影时代国际影城（如东店） https://maoyan.com/cinema/27316?poi=194417806
汝阳 刘伶广场 奥斯卡影城（汝阳店） https://maoyan.com/cinema/1199?poi=1545501
容县 北门街 万联国际影城 https://maoyan.com/cinema/10628?poi=5611322
汝城县 电力大厦 汝城中影星汇影城 https://maoyan.com/cinema/17171?poi=152407154
荣昌区 昌州故里 恒荣半岛国际影城 https://maoyan.com/cinema/9646?poi=6915666
荣昌区 昌州故里 荣昌影院 https://maoyan.com/cinema/745?poi=1548199
荣昌区 奥林匹克广场 荣昌金太狼4K国际影城 https://maoyan.com/cinema/10042?poi=6005125
荣昌区 荣昌棠城医院 CIH影城（荣昌店） https://maoyan.com/cinema/26199?poi=189686957
荣昌区 重百 横店电影（荣昌店） https://maoyan.com/cinema/17090?poi=152162026
上海 浦东新区 百丽宫影城（ifc商场店） https://maoyan.com/cinema/62?poi=1078453
上海 浦东新区 中影星美国际影城康桥店 https://maoyan.com/cinema/23763?poi=159444585
上海 浦东新区 海上明珠影城（上海联洋店） https://maoyan.com/cinema/13398?poi=52210823
上海 浦东新区 SFC上影影城（世博店） https://maoyan.com/cinema/56?poi=1547372
上海 浦东新区 保利国际影城（世博店） https://maoyan.com/cinema/9500?poi=4132786
上海 浦东新区 金球国际影城（上丰路店） https://maoyan.com/cinema/6206?poi=2532171
上海 浦东新区 完美世界影城（17.5临港店） https://maoyan.com/cinema/6127?poi=2513487
上海 浦东新区 大光明丽盛影城（新大陆广场店） https://maoyan.com/cinema/8218?poi=2459885
上海 浦东新区 兰馨.悦立方 https://maoyan.com/cinema/4574?poi=411641
上海 浦东新区 SFC上影百联影城（八佰伴IMAX店） https://maoyan.com/cinema/233?poi=19563
上海 浦东新区 中影星美国际影城（周祝店） https://maoyan.com/cinema/13895?poi=72404028
上海 浦东新区 大地影院（万嘉店） https://maoyan.com/cinema/2197?poi=1498230
上海 浦东新区 CFR美影国际影城（新紫茂店） https://maoyan.com/cinema/10315?poi=5187518
上海 浦东新区 大地影院（南汇乐购影城） https://maoyan.com/cinema/81?poi=1549966
上海 浦东新区 万达影城（周浦万达广场店） https://maoyan.com/cinema/111?poi=445362
上海 浦东新区 保利国际影城（宝龙广场店） https://maoyan.com/cinema/9176?poi=5612122
上海 浦东新区 中影海艺数字影城（全激光厅） https://maoyan.com/cinema/2447?poi=1548516
上海 浦东新区 比高电影城（江镇店） https://maoyan.com/cinema/15918?poi=93111027
上海 浦东新区 SFC上影影城（川沙IMAX店） https://maoyan.com/cinema/23690?poi=159167892
上海 浦东新区 万达影城（金桥店） https://maoyan.com/cinema/7?poi=1160446
上海 浦东新区 川沙影剧院 https://maoyan.com/cinema/170?poi=1436382
上海 浦东新区 SFC上影百联影城（惠南店） https://maoyan.com/cinema/17283?poi=156662719
上海 浦东新区 星美国际影商城（正大IMAX店） https://maoyan.com/cinema/231?poi=58174
上海 浦东新区 上影河马国际影城 https://maoyan.com/cinema/13724?poi=67033795
上海 浦东新区 中影DFC影城（龙阳路店） https://maoyan.com/cinema/10328?poi=5374787
上海 浦东新区 金谊华夏影城（三林店） https://maoyan.com/cinema/9188?poi=4435283
上海 浦东新区 华夏晶华影城 https://maoyan.com/cinema/16741?poi=138147158
上海 浦东新区 中影星美影城（周园店） https://maoyan.com/cinema/16545?poi=118752053
上海 浦东新区 金逸院线施湾影城（施湾店） https://maoyan.com/cinema/8810?poi=5177202
上海 浦东新区 DFC影城北艾店 https://maoyan.com/cinema/16613?poi=127118488
上海 浦东新区 星美国际影商城（外高桥店） https://maoyan.com/cinema/8907?poi=4946735
上海 浦东新区 幸福蓝海国际影城（上海三林店） https://maoyan.com/cinema/2768?poi=2385517
上海 浦东新区 SFC上影影城（喜玛拉雅店） https://maoyan.com/cinema/1093?poi=80706
上海 浦东新区 上海翰金影城 https://maoyan.com/cinema/10566?poi=4133693
上海 浦东新区 佰迦乐大光明影城（文峰广场店） https://maoyan.com/cinema/1094?poi=1557235
上海 浦东新区 金逸影城（张江店） https://maoyan.com/cinema/20?poi=1171885
上海 浦东新区 中影国际影城（川沙店） https://maoyan.com/cinema/71?poi=477431
上海 浦东新区 Always国际影城 https://maoyan.com/cinema/14410?poi=75674820
上海 浦东新区 中影国际影城（长泰广场店） https://maoyan.com/cinema/9271?poi=6697810
上海 浦东新区 CGV影城（浦东印象城店） https://maoyan.com/cinema/25871?poi=185189359
上海 浦东新区 SFC上影国际影城港城店 https://maoyan.com/cinema/24276?poi=164060404
上海 浦东新区 SFC上影影城（丁香路店） https://maoyan.com/cinema/17213?poi=152828120
上海 浦东新区 SFC上影影城（唐镇店） https://maoyan.com/cinema/24360?poi=164505372
上海 浦东新区 万达影城（成山路店） https://maoyan.com/cinema/24115?poi=162916555
上海 浦东新区 东方明珠CINEX https://maoyan.com/cinema/26101?poi=189060886
上海 浦东新区 中影数字圣谛影城（上海惠南店） https://maoyan.com/cinema/16672?poi=129462318
上海 浦东新区 中影数字圣谛影城（上海祝桥店） https://maoyan.com/cinema/26124?poi=189284966
上海 浦东新区 保利国际影城（唐镇店） https://maoyan.com/cinema/27023?poi=192969922
上海 浦东新区 华夏万幕国际影城（成山路巴黎春天） https://maoyan.com/cinema/24053?poi=162341120
上海 浦东新区 大光明丽星VIP影城（博山路店） https://maoyan.com/cinema/26515?poi=191088920
上海 浦东新区 大光明丽星VIP影城（昌里店） https://maoyan.com/cinema/25028?poi=165628232
上海 浦东新区 明星时代影城（上海富荟店） https://maoyan.com/cinema/25334?poi=175314513
上海 浦东新区 晟嘉国际影城（尚悦湾广场店） https://maoyan.com/cinema/24950?poi=165606412
上海 浦东新区 橙天嘉禾影城（世纪汇STAR MAX店） https://maoyan.com/cinema/25752?poi=182505967
上海 浦东新区 百丽宫影城（上海LCM置汇旭辉广场店） https://maoyan.com/cinema/25714?poi=182557557
上海 浦东新区 百丽宫影城（陆家嘴中心店） https://maoyan.com/cinema/26093?poi=188999587
上海 浦东新区 红星电影世界上海张江绿地店 https://maoyan.com/cinema/25094?poi=165628244
上海 浦东新区 红石影城（激光杜比巨幕惠南店） https://maoyan.com/cinema/24839?poi=165490524
上海 浦东新区 金海影城（海上明珠曹路店） https://maoyan.com/cinema/16992?poi=150582386
上海 浦东新区 鸿纳国际影城 https://maoyan.com/cinema/15996?poi=99885897
上海 浦东新区 SFC上影影城（金桥太茂IMAX店） https://maoyan.com/cinema/17365?poi=157292402
上海 浦东新区 大地影院（宝龙广场店） https://maoyan.com/cinema/15065?poi=87757523
上海 浦东新区 比高电影院（锦绣店） https://maoyan.com/cinema/13562?poi=52212670
上海 浦东新区 华夏久金国际影城 https://maoyan.com/cinema/15995?poi=91887789
上海 浦东新区 中影红毯国际影城 https://maoyan.com/cinema/15961?poi=99784903
上海 浦东新区 三林大光明DFC影城（长清店） https://maoyan.com/cinema/16617?poi=135611201
上海 浦东新区 三林影剧院 https://maoyan.com/cinema/1638?poi=1541439
上海 浦东新区 中华艺术宫剧场（电影院） https://maoyan.com/cinema/6357?poi=64761245
上海 浦东新区 上海第二工业大学 https://maoyan.com/cinema/25801?poi=184182625
上海 浦东新区 书院影剧院 https://maoyan.com/cinema/14038?poi=51176766
上海 浦东新区 木槿校园影城（工商外店） https://maoyan.com/cinema/24040?poi=162149370
上海 浦东新区 泥城影剧院 https://maoyan.com/cinema/14042?poi=52609371
上海 浦东新区 航头影剧院 https://maoyan.com/cinema/14036?poi=52519620
上海 闵行区 CGV影城（七宝万科广场IMAX店） https://maoyan.com/cinema/16409?poi=117918890
上海 闵行区 英皇UA电影城（虹桥天地店） https://maoyan.com/cinema/14017?poi=71524176
上海 闵行区 百老汇影城（宝龙店） https://maoyan.com/cinema/16319?poi=110577970
上海 闵行区 华彩弘歌鑫都影城 https://maoyan.com/cinema/9462?poi=5240554
上海 闵行区 上影CGV（莘庄店） https://maoyan.com/cinema/123?poi=418844
上海 闵行区 完美世界影城（17.5春都店） https://maoyan.com/cinema/2145?poi=1575818
上海 闵行区 时代影城 https://maoyan.com/cinema/15458?poi=93921678
上海 闵行区 完美世界影城（17.5北桥店） https://maoyan.com/cinema/10?poi=1436295
上海 闵行区 万达影城（吴泾店） https://maoyan.com/cinema/23677?poi=159084470
上海 闵行区 太禾影城（浦江店） https://maoyan.com/cinema/9511?poi=6821969
上海 闵行区 完美魔杰电竞影院 https://maoyan.com/cinema/146?poi=70124
上海 闵行区 幸福蓝海国际影城（龙湖虹桥天街店） https://maoyan.com/cinema/16643?poi=115323653
上海 闵行区 保利国际影城（江川店） https://maoyan.com/cinema/9501?poi=5411774
上海 闵行区 海上明珠国际影城（上海莘庄店） https://maoyan.com/cinema/33?poi=80666
上海 闵行区 珠影沪亚国际影城（永德店） https://maoyan.com/cinema/16961?poi=150576521
上海 闵行区 上海7+影城（华漕店） https://maoyan.com/cinema/16080?poi=105858943
上海 闵行区 大地影院（梅陇新都会店） https://maoyan.com/cinema/120?poi=1547417
上海 闵行区 华夏丰尚国际影城 https://maoyan.com/cinema/8860?poi=5970251
上海 闵行区 世纪沪星影城 https://maoyan.com/cinema/7354?poi=3311046
上海 闵行区 上影虹桥临空国际影城 https://maoyan.com/cinema/14534?poi=81187466
上海 闵行区 星美国际影商城（闵行店） https://maoyan.com/cinema/5098?poi=2381005
上海 闵行区 大光明影城（七宝店） https://maoyan.com/cinema/64?poi=477117
上海 闵行区 左岸国际电影城（闵行店） https://maoyan.com/cinema/100?poi=1547172
上海 闵行区 耳东国际影城维璟广场店（原新艺城影城） https://maoyan.com/cinema/23681?poi=159115576
上海 闵行区 CMC大光明影城（莲花店） https://maoyan.com/cinema/17199?poi=152579475
上海 闵行区 万达影城（颛桥龙盛店） https://maoyan.com/cinema/14470?poi=72092184
上海 闵行区 DFC影城（七宝店） https://maoyan.com/cinema/26715?poi=191323156
上海 闵行区 SFC上影国际影城（东川店） https://maoyan.com/cinema/24560?poi=164867293
上海 闵行区 万达影城（闵行颛桥万达广场店） https://maoyan.com/cinema/24602?poi=164931639
上海 闵行区 上影嘉博（万辉国际广场店） https://maoyan.com/cinema/27002?poi=192583659
上海 闵行区 世纪欣禾影城（华漕店） https://maoyan.com/cinema/25650?poi=182025951
上海 闵行区 华士达影城（浦航店） https://maoyan.com/cinema/26431?poi=190734966
上海 闵行区 华士达影城（漕宝店） https://maoyan.com/cinema/24736?poi=165282016
上海 闵行区 博纳国际影城（梅陇店） https://maoyan.com/cinema/23986?poi=161066541
上海 闵行区 大地影院（吴泾宝龙广场店） https://maoyan.com/cinema/24166?poi=163019139
上海 闵行区 太禾影城（东方懿德城店） https://maoyan.com/cinema/27338?poi=193691493
上海 闵行区 太禾影城（江园店） https://maoyan.com/cinema/25320?poi=174916263
上海 闵行区 幸福蓝海影城（上海彩生活店） https://maoyan.com/cinema/24819?poi=165255005
上海 闵行区 悦影绘国际影城（国展店） https://maoyan.com/cinema/26881?poi=190009598
上海 闵行区 春天国际影城（上海中庚漫游城店） https://maoyan.com/cinema/26042?poi=188466622
上海 闵行区 木槿校园影院（闵行交大菁菁堂店） https://maoyan.com/cinema/27001?poi=192581606
上海 闵行区 海上明珠影城（上海紫竹LUXE店） https://maoyan.com/cinema/26129?poi=189273239
上海 闵行区 百丽宫影城（万象城店） https://maoyan.com/cinema/24099?poi=162890585
上海 闵行区 红星电影世界上海吴中路旗舰店 https://maoyan.com/cinema/24648?poi=165012232
上海 闵行区 SFC上影影城（七宝店） https://maoyan.com/cinema/2448?poi=1535534
上海 闵行区 耀莱成龙影城（上海虹桥店） https://maoyan.com/cinema/16414?poi=116841761
上海 闵行区 华士达影城（浦江店） https://maoyan.com/cinema/15882?poi=98196975
上海 闵行区 比高电影城（古北店） https://maoyan.com/cinema/23674?poi=159090615
上海 闵行区 格里芬汽车影城（闵行梦谷店） https://maoyan.com/cinema/2242?poi=2492009
上海 闵行区 世纪友谊影城 https://maoyan.com/cinema/224?poi=1549237
上海 闵行区 江川剧场（江川路店） https://maoyan.com/cinema/5372?poi=426356
上海 闵行区 时代凤凰国际影城（良华店） https://maoyan.com/cinema/10395?poi=5621052
上海 闵行区 木槿校园影城（闵行交大店） https://maoyan.com/cinema/15241?poi=90350287
